,0,1,2,3,4,5,6,7,8,9,10,11,12,13
1708,brescia,Mateju A.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1709,brescia,Curcio F.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1710,brescia,Chancellor J.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1711,brescia,Cistana A.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1712,brescia,Semprini A.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1713,brescia,Mangraviti M.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1714,brescia,Martella B.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1715,brescia,Sabelli S.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1716,brescia,Bisoli D.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1717,brescia,Zmrhal J.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1718,brescia,Dessena D.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1719,brescia,Viviani M.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1720,brescia,Tonali S.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1721,brescia,Romulo O.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1722,brescia,Ndoj E.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1723,brescia,Spalek N.,Tre,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1724,brescia,Tremolada L.,Tre,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1725,brescia,Morosini L.,Tre,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1726,brescia,Aye F.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1727,brescia,Donnarumma A.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1728,brescia,Torregrossa E.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1729,brescia,Matri A.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1730,brescia,Balotelli M.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1731,cagliari,Olsen R.,Por,7,"
		  			-1
		  ",-,-,-,-,-,-,6,2019-20,7
1732,cagliari,Pisacane F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1733,cagliari,Pellegrini L.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1734,cagliari,Ceppitelli L.,Dif,5.5,"
-		  ",-,-,-,1,1,-,3,2019-20,7
1735,cagliari,Cacciatore F.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1736,cagliari,Nainggolan R.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1737,cagliari,Nandez N.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1738,cagliari,Rog M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1739,cagliari,Cigarini L.,Cen,6.5,"
-		  ",-,-,-,-,1,-,6,2019-20,7
1740,cagliari,Joao Pedro G.,Tre,6,"
1		  ",-,1,-,-,-,-,9.5,2019-20,7
1741,cagliari,Simeone G.,Att,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1742,cagliari,Mattiello F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1743,cagliari,Ionita A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1744,cagliari,Castro L.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1745,fiorentina,Dragowski B.,Por,6.5,"
		  			-
		  ",-,-,-,-,-,-,7.5,2019-20,7
1746,fiorentina,Dalbert H.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1747,fiorentina,Lirola P.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1748,fiorentina,Caceres M.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1749,fiorentina,Milenkovic N.,Dif,7,"
1		  ",-,-,-,-,-,-,11.5,2019-20,7
1750,fiorentina,Pezzella G.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1751,fiorentina,Pulgar E.,Cen,6.5,"
-		  ",1,-,-,-,-,-,7.5,2019-20,7
1752,fiorentina,Castrovilli G.,Cen,7,"
-		  ",-,-,-,-,1,-,6.5,2019-20,7
1753,fiorentina,Badelj M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1754,fiorentina,Ribery F.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1755,fiorentina,Chiesa F.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1756,fiorentina,Zurkowski S.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1757,fiorentina,Benassi M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1758,fiorentina,Ghezzal R.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1759,genoa,Radu I.,Por,5.5,"
		  			-2
		  ",-,-,-,-,-,-,3.5,2019-20,7
1760,genoa,Pajac M.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1761,genoa,Criscito D.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1762,genoa,Romero C.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1763,genoa,Zapata C.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1764,genoa,Ghiglione P.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1765,genoa,Lerager L.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1766,genoa,Schone L.,Cen,5,"
1		  ",-,-,1,-,1,-,5.5,2019-20,7
1767,genoa,Radovanovic I.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1768,genoa,Kouame C.,Att,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1769,genoa,Pinamonti A.,Att,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1770,genoa,Biraschi D.,Dif,5,"
-		  ",-,-,-,-,-,1,4,2019-20,7
1771,genoa,Pandev G.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1772,genoa,Favilli A.,Att,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1773,inter,Handanovic S.,Por,6.5,"
		  			-2
		  ",-,-,-,-,-,-,4.5,2019-20,7
1774,inter,De Vrij S.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1775,inter,Skriniar M.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1776,inter,Godin D.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1777,inter,Asamoah K.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1778,inter,Dambrosio D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1779,inter,Brozovic M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1780,inter,Sensi S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1781,inter,Barella N.,Cen,7,"
-		  ",-,-,-,-,1,-,6.5,2019-20,7
1782,inter,Martinez L.,Att,7,"
1		  ",-,1,-,-,-,-,10,2019-20,7
1783,inter,Lukaku R.,Att,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1784,inter,Bastoni A.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1785,inter,Vecino M.,Cen,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1786,inter,Politano M.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1787,juventus,Szczesny W.,Por,7,"
		  			-1
		  ",-,-,-,-,-,-,6,2019-20,7
1788,juventus,Alex Sandro L.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1789,juventus,De Ligt M.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1790,juventus,Bonucci L.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1791,juventus,Khedira S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1792,juventus,Cuadrado J.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1793,juventus,Matuidi B.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1794,juventus,Pjanic M.,Cen,7,"
-		  ",1,-,-,-,1,-,7.5,2019-20,7
1795,juventus,Dybala P.,Tre,7.5,"
1		  ",-,-,-,-,-,-,11,2019-20,7
1796,juventus,Bernardeschi F.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1797,juventus,Ronaldo C.,Att,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1798,juventus,Bentancur R.,Cen,6.5,"
-		  ",1,-,-,-,-,-,7.5,2019-20,7
1799,juventus,Can E.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1800,juventus,Higuain G.,Att,7,"
1		  ",-,-,-,-,-,-,10,2019-20,7
1801,lazio,Strakosha T.,Por,6,"
		  			-2
		  ",-,-,-,-,-,-,4,2019-20,7
1802,lazio,Radu S.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1803,lazio,Acerbi F.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1804,lazio,Marusic A.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1805,lazio,Luiz Felipe R.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2019-20,7
1806,lazio,Lulic S.,Cen,5.5,"
-		  ",1,-,-,-,1,-,6,2019-20,7
1807,lazio,Milinkovic S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1808,lazio,Leiva L.,Cen,5,"
-		  ",-,-,-,-,-,1,4,2019-20,7
1809,lazio,Correa C.,Tre,5,"
-		  ",-,-,1,-,-,-,2,2019-20,7
1810,lazio,Luis Alberto R.,Tre,6,"
-		  ",1,-,-,-,-,-,7,2019-20,7
1811,lazio,Immobile C.,Att,7,"
2		  ",-,-,-,-,-,-,13,2019-20,7
1812,lazio,Bastos J.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1813,lazio,Parolo M.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1814,lazio,Jony -.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1815,lecce,Gabriel V.,Por,6.5,"
		  			-3
		  ",-,-,-,-,-,-,3.5,2019-20,7
1816,lecce,Lucioni F.,Dif,5,"
1		  ",-,-,-,-,1,-,9,2019-20,7
1817,lecce,Rossettini L.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1818,lecce,Rispoli A.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1819,lecce,Calderoni M.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1820,lecce,Petriccione J.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1821,lecce,Majer Z.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2019-20,7
1822,lecce,Imbula G.,Cen,4.5,"
-		  ",-,-,-,-,-,-,4.5,2019-20,7
1823,lecce,Mancosu M.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1824,lecce,Falco F.,Tre,5,"
-		  ",1,-,-,-,-,-,6,2019-20,7
1825,lecce,La Mantia A.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1826,lecce,Vera B.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1827,lecce,Farias D.,Att,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1828,lecce,Babacar K.,Att,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1829,milan,Reina P.,Por,6.5,"
		  			-1
		  ",-,1,-,-,-,-,8.5,2019-20,7
1830,milan,Duarte L.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1831,milan,Romagnoli A.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1832,milan,Hernandez T.,Dif,6.5,"
1		  ",-,-,-,-,-,-,11,2019-20,7
1833,milan,Calabria D.,Dif,4,"
-		  ",-,-,-,-,-,1,3,2019-20,7
1834,milan,Kessie F.,Cen,6,"
1		  ",-,1,-,-,-,-,10,2019-20,7
1835,milan,Biglia L.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1836,milan,Bonaventura G.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1837,milan,Calhanoglu H.,Cen,4.5,"
-		  ",-,-,-,-,-,-,4.5,2019-20,7
1838,milan,Suso J.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1839,milan,Piatek K.,Att,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1840,milan,Conti A.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1841,milan,Paqueta L.,Cen,7,"
-		  ",1,-,-,-,1,-,7.5,2019-20,7
1842,milan,Leao R.,Att,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1843,napoli,Meret A.,Por,7,"
		  			-
		  ",-,-,-,-,-,-,8,2019-20,7
1844,napoli,Manolas K.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1845,napoli,Hysaj E.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1846,napoli,Di Lorenzo G.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1847,napoli,Luperto S.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1848,napoli,Zielinski P.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1849,napoli,Allan M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1850,napoli,Ruiz F.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1851,napoli,Insigne L.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1852,napoli,Lozano H.,Tre,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1853,napoli,Mertens D.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1854,napoli,Ghoulam F.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1855,napoli,Callejon J.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1856,napoli,Llorente F.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1857,parma,Sepe L.,Por,7,"
		  			-1
		  ",-,-,-,-,-,-,6,2019-20,7
1858,parma,Gagliolo R.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2019-20,7
1859,parma,Alves B.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1860,parma,Pezzella G.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1861,parma,Iacoponi S.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1862,parma,Kulusevski D.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1863,parma,Hernani A.,Cen,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1864,parma,Kucka J.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1865,parma,Barilla A.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1866,parma,Gervinho,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1867,parma,Cornelius A.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1868,parma,Scozzarella M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1869,parma,Sprocati M.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1870,parma,Inglese R.,Att,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1871,roma,Lopez P.,Por,6,"
		  			-1
		  ",-,-,-,-,-,-,5,2019-20,7
1872,roma,Smalling C.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1873,roma,Mancini G.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1874,roma,Kolarov A.,Dif,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1875,roma,Spinazzola L.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1876,roma,Veretout J.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1877,roma,Cristante B.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1878,roma,Diawara A.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1879,roma,Kluivert J.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1880,roma,Zaniolo N.,Tre,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1881,roma,Dzeko E.,Att,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1882,roma,Santon D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1883,roma,Antonucci M.,Tre,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1884,roma,Kalinic N.,Att,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1885,sampdoria,Audero E.,Por,6,"
		  			-2
		  ",-,-,-,-,-,-,4,2019-20,7
1886,sampdoria,Ferrari A.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1887,sampdoria,Depaoli F.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1888,sampdoria,Bereszynski B.,Dif,4.5,"
-		  ",-,-,-,-,-,-,4.5,2019-20,7
1889,sampdoria,Murru N.,Dif,4.5,"
-		  ",-,-,-,1,-,-,2.5,2019-20,7
1890,sampdoria,Chabot J.,Dif,4.5,"
-		  ",-,-,-,-,1,-,4,2019-20,7
1891,sampdoria,Vieira R.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1892,sampdoria,Ekdal A.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1893,sampdoria,Jankto J.,Cen,4.5,"
-		  ",-,-,-,-,-,-,4.5,2019-20,7
1894,sampdoria,Bonazzoli F.,Tre,5.5,"
-		  ",-,-,-,-,1,-,5,2019-20,7
1895,sampdoria,Quagliarella F.,Att,4.5,"
-		  ",-,-,-,-,-,-,4.5,2019-20,7
1896,sampdoria,Rigoni E.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1897,sampdoria,Caprari G.,Tre,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1898,sampdoria,Gabbiadini M.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1899,sassuolo,Russo A.,Por,-,"
		  			-
		  ",-,-,-,-,-,-,6,2019-20,7
1900,sassuolo,Pegolo G.,Por,-,"
		  			-
		  ",-,-,-,-,-,-,6,2019-20,7
1901,sassuolo,Consigli A.,Por,-,"
		  			-
		  ",-,-,-,-,-,-,6,2019-20,7
1902,sassuolo,Ferrari G.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1903,sassuolo,Marlon -.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1904,sassuolo,Tripaldelli A.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1905,sassuolo,Toljan J.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1906,sassuolo,Romagna F.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1907,sassuolo,Rogerio O.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1908,sassuolo,Peluso F.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1909,sassuolo,Muldur M.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1910,sassuolo,Kyriakopoulos G.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1911,sassuolo,Chiriches V.,Dif,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1912,sassuolo,Mazzitelli L.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1913,sassuolo,Locatelli M.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1914,sassuolo,Bourabia M.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1915,sassuolo,Traore H.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1916,sassuolo,Duncan A.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1917,sassuolo,Magnanelli F.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1918,sassuolo,Obiang P.,Cen,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1919,sassuolo,Berardi D.,Tre,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1920,sassuolo,Boga J.,Tre,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1921,sassuolo,Djuricic F.,Tre,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1922,sassuolo,Raspadori G.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1923,sassuolo,Caputo F.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1924,sassuolo,Defrel G.,Att,-,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1925,spal,Berisha E.,Por,6,"
		  			-
		  ",-,-,-,-,-,-,7,2019-20,7
1926,spal,Reca A.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1927,spal,Vicari F.,Dif,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1928,spal,Igor Julio d.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1929,spal,Tomovic N.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1930,spal,Valdifiori M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1931,spal,Kurtic J.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1932,spal,Strefezza G.,Cen,7,"
-		  ",1,-,-,-,-,1,7,2019-20,7
1933,spal,Missiroli S.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1934,spal,Floccari S.,Att,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1935,spal,Petagna A.,Att,7.5,"
1		  ",-,-,-,-,1,-,10,2019-20,7
1936,spal,Sala J.,Dif,6.5,"
-		  ",-,-,-,-,1,-,6,2019-20,7
1937,spal,Valoti M.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1938,spal,Paloschi A.,Att,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1939,torino,Sirigu S.,Por,6.5,"
		  			-
		  ",-,-,-,-,-,-,7.5,2019-20,7
1940,torino,Izzo A.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1941,torino,Laxalt D.,Dif,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1942,torino,Nkoulou N.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1943,torino,Lyanco S.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1944,torino,Lukic S.,Cen,5.5,"
-		  ",-,-,-,-,1,-,5,2019-20,7
1945,torino,Rincon T.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1946,torino,Ansaldi C.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1947,torino,Baselli D.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1948,torino,Verdi S.,Tre,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1949,torino,Belotti A.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1950,torino,Aina O.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1951,torino,Meite S.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1952,torino,Iago F.,Tre,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1953,udinese,Musso J.,Por,6.5,"
		  			-1
		  ",-,-,-,-,-,-,5.5,2019-20,7
1954,udinese,Larsen J.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1955,udinese,Troost-ekong W.,Dif,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1956,udinese,Opoku N.,Dif,5,"
-		  ",-,-,-,-,1,-,4.5,2019-20,7
1957,udinese,Samir C.,Dif,5.5,"
-		  ",-,-,-,-,1,-,5,2019-20,7
1958,udinese,Sema K.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1959,udinese,Jajalo M.,Cen,5.5,"
-		  ",-,-,-,-,-,-,5.5,2019-20,7
1960,udinese,Mandragora R.,Cen,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1961,udinese,De Paul R.,Tre,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1962,udinese,Okaka S.,Att,5,"
-		  ",-,-,-,-,-,-,5,2019-20,7
1963,udinese,Nestorovski I.,Att,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1964,udinese,Ter Avest H.,Dif,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1965,udinese,Barak A.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1966,udinese,Lasagna K.,Att,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1967,verona,Silvestri M.,Por,7,"
		  			-
		  ",-,-,-,-,-,-,8,2019-20,7
1968,verona,Rrahmani A.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1969,verona,Gunter K.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1970,verona,Faraoni D.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1971,verona,Kumbulla M.,Dif,7.5,"
1		  ",-,-,-,-,-,-,12,2019-20,7
1972,verona,Lazovic D.,Cen,6,"
-		  ",-,-,-,-,1,-,5.5,2019-20,7
1973,verona,Amrabat S.,Cen,7.5,"
-		  ",-,-,-,-,-,-,7.5,2019-20,7
1974,verona,Pessina M.,Cen,6.5,"
-		  ",-,-,-,-,-,-,6.5,2019-20,7
1975,verona,Veloso M.,Cen,7,"
-		  ",1,-,-,-,-,-,8,2019-20,7
1976,verona,Salcedo E.,Att,7,"
-		  ",-,-,-,-,-,-,7,2019-20,7
1977,verona,Stepinski M.,Att,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1978,verona,Vitale L.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1979,verona,Verre V.,Cen,6,"
-		  ",-,-,-,-,-,-,6,2019-20,7
1980,verona,Henderson L.,Cen,-,"
-		  ",-,-,-,-,-,-,-,2019-20,7
1981,atalanta,Gollini P.,Por,7,"
		  			-3
		  ",-,-,-,-,1,-,3.5,2019-20,8
1982,atalanta,Toloi R.,Dif,6.5,"
-		  ",1,-,-,-,1,-,7,2019-20,8
1983,atalanta,Palomino J.,Dif,5,"
-		  ",-,-,-,-,-,-,5,2019-20,8
1984,atalanta,Masiello A.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,8
1985,atalanta,Hateboer H.,Dif,6,"
-		  ",-,-,-,-,-,-,6,2019-20,8
